symbol,token,action,entry_date,position_size,capital_used,exit_date,exit_price,result,pnl_per_share,pnl_total,holding_days
BOSCHLTD-EQ,2181,BUY,2025-06-10,0,0.0,2025-06-12,31520.0,MKT,-360.0,-0.0,2
ADANIPORTS-EQ,15083,BUY,2025-06-10,6,8892.0,2025-06-12,1445.8,MKT,-36.200000000000045,-217.20000000000027,2
HCLTECH-EQ,7229,BUY,2025-06-10,5,8380.0,2025-06-12,1701.2,MKT,25.200000000000045,126.00000000000023,2
ULTRACEMCO-EQ,11532,BUY,2025-06-10,0,0.0,2025-06-12,11323.0,MKT,5.0,0.0,2
RELIANCE-EQ,2885,BUY,2025-06-11,6,8646.0,2025-06-12,1441.6,MKT,0.599999999999909,3.5999999999994543,1
MANKIND-EQ,15380,BUY,2025-06-11,4,9540.0,2025-06-12,2390.0,MKT,5.0,20.0,1
IOC-EQ,1624,BUY,2025-06-11,68,9914.400000000001,2025-06-12,142.99,MKT,-2.8100000000000023,-191.08000000000015,1
BAJAJ-AUTO-EQ,16669,BUY,2025-06-11,1,8705.0,2025-06-12,8567.0,MKT,-138.0,-138.0,1
BAJAJFINSV-EQ,16675,BUY,2025-06-12,4,8180.0,2025-06-13,1983.65,SL,-61.34999999999991,-245.39999999999964,1
APOLLOHOSP-EQ,157,BUY,2025-06-12,1,6992.0,2025-06-13,6994.5,MKT,2.5,2.5,1
